"","cc","mz","rt","i"
"9698",10235,835.788774267873,1899.32,26645.2458690695
"9699",10236,835.883615917135,85.695,2907.3694994268
"9700",10237,836.151698755096,1226.26,2302.76275635914
"9701",10238,836.168983537747,1736.275,8804.05994993108
"9702",10239,836.237491404317,1974.345,69787.2861699298
"9703",10240,836.353718759412,74.907,2575.24274980342
"9704",10241,836.381143372231,85.9295,2258.55608045016
"9705",10242,836.496415433094,1467.05,2707.54766845703
"9706",10243,836.512539284895,1943.21,3567.2525390625
"9707",10244,836.513327213484,1921.45,8005.232916335
"9708",10245,836.529703171639,1511.84,5064.2735303243
"9709",10246,836.543743414381,1569.86,5628.55126034908
"9710",10247,836.555813718742,1434.185,18818.181532565
"9711",10248,836.62136264893,1628.87,6485.28607432048
"9712",10249,836.637387764927,1579.15,102165.168497104
"9713",10250,836.655046364278,1678.39,3935.95157123556
"9714",10251,836.711831352853,1670.38,5530.5823917168
"9715",10253,836.76888681548,2029.73,24385.208750755
"9716",10254,836.978657111211,1097.65,1937.0568494161
"9717",10255,837.014477389151,1191.48,2688.93032699128
"9718",10256,837.233507070559,1974.475,29394.6471998816
"9719",10259,837.561402975287,1434.06,28433.5587249113
"9720",10260,837.625569884259,76.995,2483.98227680562
"9721",10261,837.641648649746,1578.86,52279.9254959643
"9722",10262,837.665065971283,1596.98,118852.111790223
"9723",10263,837.696661138531,2008.23,5748.78348830318
"9724",10264,837.706428807186,1748.775,2899.5896491239
"9725",10265,837.771771604239,2029.73,15011.6967946478
"9726",10266,837.958612671036,76.909,1535.04965179789
"9727",10267,838.227446768975,1974.465,11940.308376347
"9728",10268,838.361084144035,88.8045,1903.52435187552
"9729",10269,838.528014092665,1445.685,7242.10205586751
"9730",10270,838.566300147399,1434.06,14019.1445986164
"9731",10271,838.595884856112,1692.14,7375.06639879829
"9732",10272,838.609493244808,1536.62,10761.6665485647
"9733",10273,838.623041352779,1620.07,10845.7539677176
"9734",10274,838.643536685401,77.6595,79571.3282211597
"9735",10275,838.667420409473,1596.39,250699.560806436
"9736",10277,838.72944441067,1965.84,1602.25536207635
"9737",10278,838.784244546998,2039.865,17405.5236943563
"9738",10279,838.977848257603,77.677,95024.5674858915
"9739",10280,839.143745686601,74.409,1450.3513024489
"9740",10281,839.216020462366,1974.595,4756.14877399676
"9741",10282,839.311757028887,77.535,69415.0148695338
"9742",10284,839.570467885383,1434.185,23901.4948897178
"9743",10286,839.617600065623,1536.605,3807.27843398421
"9744",10287,839.644744103616,77.409,41008.0776485475
"9745",10288,839.671374779176,1596.515,511990.940083822
"9746",10289,839.668247762735,1525.42,30997.3484219909
"9747",10292,839.677385245848,1628.12,64058.6376461077
"9748",10293,839.709729171059,2019.73,20729.3345171716
"9749",10294,839.787053898894,2039.74,9775.87064082887
"9750",10295,839.91759999305,1988.72,1415.92090758288
"9751",10296,839.979285824643,77.426,22943.4038329705
"9752",10297,840.205852479873,1973.98,1695.69602178401
"9753",10298,840.314408799301,77.41,13436.6703852546
"9754",10300,840.536198450918,1476.08,52882.0596014867
"9755",10301,840.57027738388,1434.31,9401.45028296574
"9756",10302,840.610030452149,1696.895,40813.434720152
"9757",10303,840.623786593343,1645.62,5742.6974840401
"9758",10304,840.65042360083,77.5785,6644.66392275218
"9759",10305,840.650030678273,1605.11,5728.67017239958
"9760",10306,840.659035211982,1524.27,2895.69791651264
"9761",10307,840.682485362629,1628.005,95174.955825886
"9762",10308,840.713212884753,2019.73,11731.643239214
"9763",10310,840.787508527467,2039.74,2823.94695077941
"9764",10311,840.880562643181,93.66,24475.1534485604
"9765",10312,841.402247206135,77.9105,6594.9027587442
"9766",10313,841.54035338891,1476.08,25876.2604264745
"9767",10314,841.564637394879,1347.655,5192.83257689804
"9768",10315,841.574425432185,1433.31,2433.1709051681
"9769",10316,841.613708210957,1697.39,21588.2001911245
"9770",10317,841.641155196823,1645.75,2008.40634662683
"9771",10318,841.648487151877,1605.825,25647.2373860677
"9772",10319,841.662401329382,1524.05,8492.04192659269
"9773",10320,841.668777020691,2010.23,5471.22857666016
"9774",10321,841.686296453221,1627.875,206266.866052363
"9775",10322,841.724597657824,2029.73,26130.8897095943
"9776",10323,841.733810879535,1707.51,5309.54329126558
"9777",10324,841.739847884031,77.535,19198.376396056
"9778",10325,841.750723650753,1665.505,6001.78224881361
"9779",10326,841.755240729438,1899.2,3781.78728962427
"9780",10327,841.882722676211,93.4015,5897.68223236959
"9781",10328,842.075017392575,77.41,47103.8215001439
"9782",10329,842.409343816501,77.66,81038.7719024779
"9783",10330,842.517205267884,1408.56,7173.23142933624
"9784",10331,842.545140197603,1476.08,7653.50840758825
"9785",10332,842.616945446542,1697.63,6937.64188067644
"9786",10333,842.64147177265,1605.405,48128.0096510778
"9787",10334,842.665381605477,1455.31,2066.10392706553
"9788",10335,842.670810946481,2010.23,2523.62127431234
"9789",10336,842.692206096193,1626.12,10433.0339431852
"9790",10337,842.728561875834,2029.98,15555.1141676955
"9791",10338,842.739638397871,1707.505,20651.8549897203
"9792",10339,842.743550893015,77.66,73458.7965539822
"9793",10340,842.755690169973,1665.38,14401.2592176663
"9794",10341,842.758515028441,1899.25,7301.73709220105
"9795",10342,842.879088715254,93.66,11095.3376139306
"9796",10343,843.078297948442,77.6595,16331.2048018642
"9797",10344,843.380381531212,88.6635,2257.97884859563
"9798",10345,843.410505062673,77.427,11164.1029989866
"9799",10347,843.520178833472,1408.31,3832.78541829242
"9800",10348,843.548296580835,1476.33,2351.40585708618
"9801",10349,843.668873693055,1732.4,3805.50006104675
"9802",10350,843.685091111534,2020.48,6997.31296247042
"9803",10351,843.695806397948,1551.465,9994.62323910268
"9804",10352,843.69892320599,1626.01,16247.4067598129
"9805",10353,843.713118552271,1536.75,2545.10641193134
"9806",10354,843.740070521873,2039.74,17983.2172063192
"9807",10355,843.743681798294,1707.39,36437.7641812767
"9808",10356,843.763237197094,1899.37,25211.9550186815
"9809",10358,844.151764726397,75.693,5625.05596450471
"9810",10359,844.278335442693,1625.12,1656.80744977511
"9811",10360,844.404755585903,75.6595,13583.8925777598
"9812",10361,844.522592444687,1408.56,9035.93592446553
"9813",10362,844.554315001964,1475.825,9406.88998410874
"9814",10363,844.644116249903,1631.37,5138.05371537354
"9815",10364,844.654222283226,75.6595,23915.5858080823
"9816",10365,844.672575157344,1732.9,7114.48051999605
"9817",10366,844.670047464585,1456.31,3892.67678651854
"9818",10367,844.688903328985,2020.23,4616.6150080363
"9819",10368,844.700301817086,1551.445,35685.9279164923
"9820",10370,844.721103154171,1536.325,10531.0807514232
"9821",10371,844.743683717321,2039.74,10345.85576592
"9822",10372,844.766963229432,1899.44,36691.2493104317
"9823",10373,844.771340089006,1694.135,21055.4409120597
"9824",10374,844.871168290103,1988.47,3238.15110397339
"9825",10375,844.905946034365,75.659,29410.9303929025
"9826",10376,844.979940791063,1145.74,4515.34623431539
"9827",10377,845.155629750235,75.6595,22322.7446823172
"9828",10378,845.302900955152,76.176,17075.549731455
"9829",10379,845.397467459743,75.745,7603.13824487331
"9830",10380,845.524681279244,1408.6,12158.9315345132
"9831",10381,845.654166755535,75.745,3606.50253027687
"9832",10382,845.675299451916,1455.935,9877.68567335692
"9833",10383,845.703834211177,1551.465,77469.3497268129
"9834",10384,845.699260020173,2030.105,12315.2623611662
"9835",10385,845.708709975453,1625.245,9017.07068613092
"9836",10386,845.711273974455,1578.82,63254.9205718928
"9837",10387,845.727031049162,1536.33,39250.396118417
"9838",10388,845.738522033175,2040.235,3260.84274037677
"9839",10389,845.969969682964,76.9095,20057.8227481368
"9840",10390,846.292640659086,2038.235,3073.68556594849
"9841",10391,846.305977067326,76.7835,30563.5815021473
"9842",10392,846.441382662648,986.302,2444.12088530442
"9843",10393,846.442204021537,951.0235,1045.46555557887
"9844",10394,846.528650267532,1409.31,6331.50647277497
"9845",10395,846.639561733906,76.9085,16724.0795842755
"9846",10396,846.679200056661,1455.69,16905.8534531132
"9847",10397,846.686631879026,1650.12,5219.84539090181
"9848",10398,846.708037587653,2030.48,4689.12882022494
"9849",10399,846.713746901821,1625.115,16613.9452180183
"9850",10400,846.716274573522,1578.595,198812.81203796
"9851",10401,846.731856860744,1536.295,97072.467251773
"9852",10402,846.752437038766,2018.73,11282.4242012779
"9853",10403,846.797412419771,1952.465,1606.37257385254
"9854",10404,846.973829970765,76.9085,9499.73026958515
"9855",10405,847.294181733385,2037.99,2319.2357266744
"9856",10406,847.314624982327,76.9095,10845.4633405466
"9857",10407,847.447435312519,986.178,1213.42959715271
"9858",10409,847.532406172699,1408.48,10507.1431968927
"9859",10410,847.642469317278,76.659,3202.58031440137
"9860",10411,847.659480617988,1665.885,3187.27486673991
"9861",10412,847.675348820052,1604.47,13447.5819600423
"9862",10413,847.706365255327,1659.37,6071.08471686552
"9863",10414,847.706384154632,2030.98,1891.00012419467
"9864",10415,847.720094290284,1578.315,406672.524498983
"9865",10416,847.755710177088,2018.855,6284.75643091759
"9866",10417,847.800888041209,1952.46,3787.02577548411
"9867",10418,847.807501366775,1898.82,2678.13445440602
"9868",10419,848.152780102309,1215.875,873.189705357869
"9869",10420,848.271641403693,1903.235,2254.3266766866
"9870",10421,848.291163226752,2038.24,2036.14870580037
"9871",10422,848.322788935405,77.66,2539.41102581507
"9872",10423,848.535130409645,1407.105,7096.45582185274
"9873",10424,848.546408831715,1558.96,2625.19900452156
"9874",10425,848.56072102489,1455.06,19603.1631355147
"9875",10426,848.577657525653,1701.88,5075.01235962085
"9876",10427,848.603648940931,1430.06,4098.18480299888
"9877",10428,848.694699535536,1607.915,27300.3708309133
"9878",10429,848.71671046579,1659.125,12963.1557348921
"9879",10432,848.769364413786,2028.73,24613.2919362012
"9880",10433,848.804985731441,1952.59,11552.4700532247
"9881",10434,848.812660409505,1899.25,9982.63270139628
"9882",10435,849.069274618114,76.9095,4359.92038853733
"9883",10436,849.186682767329,1166.23,1526.64224283053
"9884",10437,849.27170872177,1903.45,1654.2395884196
"9885",10438,849.400843892274,76.908,11289.1927983785
"9886",10439,849.507666556359,1467.07,3957.973784612
"9887",10440,849.561642257351,1424.81,3435.9643354058
"9888",10441,849.563452869742,1458.315,9045.58686592516
"9889",10442,849.613534886789,1430.18,6036.57353719075
"9890",10443,849.667724974091,1694.385,9453.16344849515
"9891",10444,849.682157298441,1770.655,20363.0628579165
"9892",10445,849.714318845404,1607.66,58493.4683256926
"9893",10446,849.720917557511,1659,24211.0557065923
"9894",10447,849.735668412628,76.9085,17840.8024531524
"9895",10448,849.768534451843,1729.875,8103.47552415517
"9896",10449,849.772212899432,2028.73,15317.8944816612
"9897",10450,849.808166679912,1952.46,15729.8130306292
"9898",10451,849.815340585717,1899.32,15032.2869982534
"9899",10452,849.898462639472,74.572,2485.45596378676
"9900",10453,850.07404026568,77.0335,15257.2594312955
"9901",10454,850.182761183249,1770.42,19226.9516148185
"9902",10456,850.233139862662,83.53,2103.97514350764
"9903",10457,850.249948342508,1741.955,48559.5933782543
"9904",10458,850.264173832748,1820.795,2289.25007999382
"9905",10459,850.269460451918,1903.2,1341.34507369995
"9906",10460,850.371306920456,1135.77,5088.51247024536
"9907",10461,850.40043910953,75.197,11503.3964902447
"9908",10462,850.56197507739,1588.6,8693.15674500359
"9909",10463,850.571615362932,1456.44,23293.9977129317
"9910",10464,850.651684233206,74.5705,5397.28866592936
"9911",10465,850.67045489562,1695.015,4428.14552127582
"9912",10466,850.700144694062,1135.915,7446.77973175049
"9913",10467,850.717861773477,1659.13,2069.56919248456
"9914",10468,850.769359359274,1729.37,19969.3365435528
"9915",10469,850.785219935385,2037.99,24202.3240305583
"9916",10470,850.900824638557,74.447,1456.06285209977
"9917",10471,851.033080104105,1135.625,4899.97784296672
"9918",10473,851.203348943588,1225.77,3669.63642828805
"9919",10474,851.250551209588,1741.955,36007.0007691944
"9920",10475,851.265825645134,89.9135,3076.70035647141
"9921",10476,851.350885905842,83.7985,9169.38093895964
"9922",10477,851.375276533784,1136.87,1867.68059666951
"9923",10478,851.396730750501,1019.19,21025.9812920822
"9924",10479,851.39723131139,986.4225,7589.10220324097
"9925",10480,851.396654751351,1043.45,13909.9292621452
"9926",10481,851.397441359388,959.415,13769.8835432175
"9927",10482,851.540598432223,1403.75,5801.07096046073
"9928",10483,851.565709017447,1423.56,3330.27564581959
"9929",10484,851.5738681528,1456.31,27749.4031887505
"9930",10485,851.575385478151,1588.6,3653.56324847824
"9931",10486,851.624442382286,1429.81,7095.75417836507
"9932",10487,851.631485466084,76.926,2130.55501899949
"9933",10488,851.653747612272,1605.405,10588.7809212307
"9934",10489,851.713294096686,2018.73,11570.5219760902
"9935",10490,851.735224519818,1687.755,1188.49932991264
"9936",10491,851.759556617806,1726.145,18606.6705054597
"9937",10492,851.788405338998,2037.99,14623.2056167887
"9938",10493,852.249306381094,1742.075,33329.9032401449
"9939",10494,852.268634916825,89.883,1115.26440070746
"9940",10495,852.352212624507,83.842,3725.26923239785
"9941",10496,852.400369217695,959.4185,7002.29602938663
"9942",10497,852.400283273563,1019.185,12896.9501810231
"9943",10498,852.400886598625,986.4245,3674.79755469411
"9944",10499,852.544700821232,1615.11,19879.7116907222
"9945",10500,852.539556747729,1470.69,3427.63126676727
"9946",10501,852.57698555465,1456.185,13077.1436542522
"9947",10502,852.630426301697,1537.035,20860.2416953004
"9948",10503,852.637629524587,1429.81,28909.4914449056
"9949",10504,852.64658806786,77.6605,17662.5492156007
"9950",10505,852.716661476789,2018.225,4399.44002724965
"9951",10506,852.80012550092,2048.115,25907.0481932585
"9952",10507,852.981097900017,77.7195,21564.4982148889
"9953",10508,853.249476291041,1742.15,17320.8479968958
"9954",10509,853.312804638619,77.426,18594.0710351906
"9955",10510,853.405885506913,959.418,2033.77929281045
"9956",10511,853.407260036105,1019.185,3557.60936775003
"9957",10512,853.548934737605,1614.97,12467.8730730947
"9958",10513,853.550934168349,1434.06,12847.8175532023
"9959",10515,853.582353112264,1456.06,24433.2651755645
"9960",10516,853.637920174572,1429.935,54087.5010223389
"9961",10517,853.634730787389,1536.855,10756.3981816996
"9962",10518,853.643679016272,77.0775,10992.4750207217
"9963",10519,853.67930271189,1952.71,5867.99020974279
"9964",10520,853.685856998465,1619.63,22452.8905676639
"9965",10521,853.725274679546,2028.485,26654.1130296634
"9966",10522,853.802375758911,2047.99,13945.6380156834
"9967",10523,853.97725231428,77.158,5930.10338645076
"9968",10524,854.248136205673,1741.955,8758.53401078175
"9969",10525,854.424413576775,1019.19,2489.01359430949
"9970",10526,854.423795295742,959.667,1162.14374998609
"9971",10527,854.55066797205,1402.8,3709.95316090298
"9972",10529,854.555997855348,1503.785,6651.83162670104
"9973",10530,854.556754343662,1431.435,13164.5883350113
"9974",10531,854.583905363088,1104.225,17781.7997797607
"9975",10532,854.589530211802,1455.06,9045.30518821243
"9976",10533,854.639832253357,1596.86,29224.0979904782
"9977",10534,854.65344131447,77.193,5052.99211273339
"9978",10535,854.685632038859,1952.465,3616.83189329405
"9979",10536,854.688812605276,1620.22,42525.4652697844
"9980",10537,854.720209958198,1849.93,1187.11834422488
"9981",10538,854.728150552303,2028.73,16867.7839751856
"9982",10539,854.804333493832,2047.87,4373.01390719351
"9983",10540,855.203921603663,1166.025,983.891512552897
"9984",10541,855.236538497773,1742.03,3778.01309073663
"9985",10542,855.430928200319,1019.44,897.71948797024
"9986",10543,855.587407519475,1388.8,2120.13261090701
"9987",10544,855.587715806274,1104.025,8962.34777304697
"9988",10545,855.643659306607,1596.89,44957.430126463
"9989",10546,855.649472645608,1407.73,7097.74645498727
"9990",10547,855.648725630884,1459.82,6782.40930730566
"9991",10548,855.68707197916,2019.48,4285.06171582674
"9992",10549,855.727001160691,1701.76,1909.50737865862
"9993",10550,855.740583779054,2037.99,25658.2942283035
"9994",10551,855.896725436529,74.192,1981.04534873482
"9995",10552,856.078814480754,77.6595,10781.7397346122
"9996",10553,856.225344867243,1742.16,1434.73581418241
"9997",10554,856.263872852853,829.385,2443.53604876524
"9998",10555,856.412226840988,77.5775,32695.3211090377
"9999",10556,856.657531489023,1628.245,17772.1208933808
"10000",10557,856.657578311935,1407.735,24277.7927698244
"10001",10558,856.669228248147,1899.3,2960.50291445654
